tazobactam,fraction #,ODf,ff,fi,replicate,dilution,ampicillin
41.0,0,0.00400416577755,,0.000417685596839,2,100.0,100.0
41.0,1,1.42611809247,0.990333998503,0.0631195320643,2,100.0,100.0
41.0,2,1.4408692922,0.973821559427,0.123847229628,2,100.0,100.0
41.0,3,1.36821941779,0.983599212035,0.17798889428,2,100.0,100.0
41.0,4,1.48364997495,0.983467265676,0.257630162739,2,100.0,100.0
41.0,5,1.46214067388,0.988566946593,0.368858147062,2,100.0,100.0
41.0,6,1.52740404993,0.987986539602,0.43835423839,2,100.0,100.0
41.0,7,1.62964974536,0.981337586575,0.50053000376,2,100.0,100.0
41.0,8,1.43242618509,0.982730606837,0.633220373653,2,100.0,100.0
41.0,9,1.50978278127,0.98071835985,0.739417509856,2,100.0,100.0
41.0,10,1.5541424486,0.974496268603,0.878008662941,2,100.0,100.0
41.0,11,1.87047974143,0.986002795976,0.992765554962,2,100.0,100.0
